Rank,Molecule,Candidate Type,Related Receptor,GPR62,GPR61,GPR135,MT2,5-HT6,GPCRLigNet Score,ML Prediction,Experimental Validation,Evidence Level,Evidence Sentence,Priority Score,Literature Score,Receptor Relevance,Database,Year,PMID,PMCID,Journal,Authors,DOI,Article Title,PubMed Link,PMC Link,PubChem CID,SMILES,Paper Count,Interpretation,Recommended Next Step,Article Link
180,"1,3,5-triazine",5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.06142664700746536,Low,Direct receptor evidence,C,"Synthesis and computer-aided SAR studies for derivatives of phenoxyalkyl-1,3,5-triazine as the new potent ligands for serotonin receptors 5-HT6.",0.1484273205548525,23,0.25,PubMed,2026,42166820,,European journal of medicinal chemistry,Czarnota-Łydka K; Kucwaj-Brysz K; Cios A; Mordyl B; Głuch-Lutwin M; Jastrzębska-Więsek M; Partyka A; Honkisz-Orzechowska E; Karcz T; Pakulska J; Satała G; Żesławska E; Dąbrowska M; Starek M; Więcek M; Kurowska K; Pyka P; Brunetti L; Leuci R; Piemontese L; Nitek W; Wesołowska A; Carrieri A; Handzlik J,10.1016/j.ejmech.2026.118966,"New chalcogen-optimized 1,3,5-triazines as dual 5-HT6R/FAAH modulators: A versatile approach to neurodegenerative disorders.",https://pubmed.ncbi.nlm.nih.gov/42166820/,,9262,C1=NC=NC=N1,6,"1,3,5-triazine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.",Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/42166820/
180,"1,3,5-triazine",5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.06142664700746536,Low,Direct receptor evidence,C,"Synthesis and computer-aided SAR studies for derivatives of phenoxyalkyl-1,3,5-triazine as the new potent ligands for serotonin receptors 5-HT6.",0.1484273205548525,23,0.25,PubMed,2025,40774068,,European journal of medicinal chemistry,Czarnota-Łydka K; Kucwaj-Brysz K; Mordyl B; Głuch-Lutwin M; Karcz T; Jastrzębska-Więsek M; Partyka A; Dąbrowska M; Satała G; Sudoł-Tałaj S; Brunetti L; de Candia M; Purgatorio R; Cerini M; Piemontese L; Podlewska S; Latacz G; Starek M; Wesołowska A; Carrieri A; Handzlik J,10.1016/j.ejmech.2025.118026,"The first-in-class 1,3,5-triazine-derived dual 5-HT6R/FAAH modulators in search for potential drug against neurodegenerative diseases with cognitive impairment.",https://pubmed.ncbi.nlm.nih.gov/40774068/,,9262,C1=NC=NC=N1,6,"1,3,5-triazine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.",Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/40774068/
180,"1,3,5-triazine",5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.06142664700746536,Low,Direct receptor evidence,C,"Synthesis and computer-aided SAR studies for derivatives of phenoxyalkyl-1,3,5-triazine as the new potent ligands for serotonin receptors 5-HT6.",0.1484273205548525,23,0.25,PubMed,2020,32693296,,European journal of medicinal chemistry,Sudoł S; Kucwaj-Brysz K; Kurczab R; Wilczyńska N; Jastrzębska-Więsek M; Satała G; Latacz G; Głuch-Lutwin M; Mordyl B; Żesławska E; Nitek W; Partyka A; Buzun K; Doroz-Płonka A; Wesołowska A; Bielawska A; Handzlik J,10.1016/j.ejmech.2020.112529,"Chlorine substituents and linker topology as factors of 5-HT6R activity for novel highly active 1,3,5-triazine derivatives with procognitive properties in vivo.",https://pubmed.ncbi.nlm.nih.gov/32693296/,,9262,C1=NC=NC=N1,6,"1,3,5-triazine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.",Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/32693296/
180,"1,3,5-triazine",5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.06142664700746536,Low,Direct receptor evidence,C,"Synthesis and computer-aided SAR studies for derivatives of phenoxyalkyl-1,3,5-triazine as the new potent ligands for serotonin receptors 5-HT6.",0.1484273205548525,23,0.25,PubMed + PMC,2019,31336820,PMC6678253,International journal of molecular sciences,Latacz G; Lubelska A; Jastrzębska-Więsek M; Partyka A; Marć MA; Satała G; Wilczyńska D; Kotańska M; Więcek M; Kamińska K; Wesołowska A; Kieć-Kononowicz K; Handzlik J,10.3390/ijms20143420,"The 1,3,5-Triazine Derivatives as Innovative Chemical Family of 5-HT6 Serotonin Receptor Agents with Therapeutic Perspectives for Cognitive Impairment.",https://pubmed.ncbi.nlm.nih.gov/31336820/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6678253/,9262,C1=NC=NC=N1,6,"1,3,5-triazine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.",Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/31336820/
180,"1,3,5-triazine",5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.06142664700746536,Low,Direct receptor evidence,C,"Synthesis and computer-aided SAR studies for derivatives of phenoxyalkyl-1,3,5-triazine as the new potent ligands for serotonin receptors 5-HT6.",0.1484273205548525,23,0.25,PubMed,2019,31229876,,European journal of medicinal chemistry,Ali W; Więcek M; Łażewska D; Kurczab R; Jastrzębska-Więsek M; Satała G; Kucwaj-Brysz K; Lubelska A; Głuch-Lutwin M; Mordyl B; Siwek A; Nasim MJ; Partyka A; Sudoł S; Latacz G; Wesołowska A; Kieć-Kononowicz K; Handzlik J,10.1016/j.ejmech.2019.06.022,"Synthesis and computer-aided SAR studies for derivatives of phenoxyalkyl-1,3,5-triazine as the new potent ligands for serotonin receptors 5-HT6.",https://pubmed.ncbi.nlm.nih.gov/31229876/,,9262,C1=NC=NC=N1,6,"1,3,5-triazine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.",Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/31229876/
180,"1,3,5-triazine",5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.06142664700746536,Low,Direct receptor evidence,C,"Synthesis and computer-aided SAR studies for derivatives of phenoxyalkyl-1,3,5-triazine as the new potent ligands for serotonin receptors 5-HT6.",0.1484273205548525,23,0.25,PubMed,2017,28441580,,European journal of medicinal chemistry,Łażewska D; Kurczab R; Więcek M; Kamińska K; Satała G; Jastrzębska-Więsek M; Partyka A; Bojarski AJ; Wesołowska A; Kieć-Kononowicz K; Handzlik J,10.1016/j.ejmech.2017.04.033,"The computer-aided discovery of novel family of the 5-HT6 serotonin receptor ligands among derivatives of 4-benzyl-1,3,5-triazine.",https://pubmed.ncbi.nlm.nih.gov/28441580/,,9262,C1=NC=NC=N1,6,"1,3,5-triazine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.",Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/28441580/
181,Creatinine,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.03146181255578995,Low,Unvalidated,E,,0.14745017816126346,1,0.5,PubMed + PMC,2023,36658621,PMC9854223,Clinical epigenetics,Kim JY; Jelinek J; Lee YH; Kim DH; Kang K; Ryu SH; Moon HR; Cho K; Rha SH; Cha JK; Issa JJ; Kim J,10.1186/s13148-023-01423-x,Hypomethylation in MTNR1B: a novel epigenetic marker for atherosclerosis profiling using stenosis radiophenotype and blood inflammatory cells.,https://pubmed.ncbi.nlm.nih.gov/36658621/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9854223/,588,CN1CC(=O)N=C1N,1,Creatinine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/36658621/
182,6-methyladenine,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.022505832836031914,Low,Unvalidated,E,,0.14362879134342074,2,0.5,PubMed + PMC,2024,38255808,PMC10815701,International journal of molecular sciences,Zhao S; Dong Y; Li Y; Wang Z; Chen Y; Dong Y,10.3390/ijms25020733,Melatonin Alleviates Lipopolysaccharide-Induced Abnormal Pregnancy through MTNR1B Regulation of m6A.,https://pubmed.ncbi.nlm.nih.gov/38255808/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10815701/,67955,CNC1=NC=NC2=C1NC=N2,1,6-methyladenine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/38255808/
183,Praseodymium,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.10212530195713043,Low,Unvalidated,E,,0.14288144627213478,7,0.25,PubMed + PMC,2024,39408617,PMC11477289,International journal of molecular sciences,Zaręba P; Drabczyk AK; Wnorowski A; Maj M; Malarz K; Rurka P; Latacz G; Duszyńska B; Ciura K; Greber KE; Boguszewska-Czubara A; Śliwa P; Kuliś J,10.3390/ijms251910287,Low-Basicity 5-HT6 Receptor Ligands from the Group of Cyclic Arylguanidine Derivatives and Their Antiproliferative Activity Evaluation.,https://pubmed.ncbi.nlm.nih.gov/39408617/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11477289/,23942,[Pr],1,Praseodymium currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/39408617/
184,Fluorine-18,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.10033348947763443,Low,Unvalidated,E,,0.14171676816046241,7,0.25,PubMed,2015,25331460,,European journal of nuclear medicine and molecular imaging,Becker G; Colomb J; Sgambato-Faure V; Tremblay L; Billard T; Zimmer L,10.1007/s00259-014-2936-y,Preclinical evaluation of [18F]2FNQ1P as the first fluorinated serotonin 5-HT6 radioligand for PET imaging.,https://pubmed.ncbi.nlm.nih.gov/25331460/,,131704324,[F],1,Fluorine-18 currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/25331460/
185,3-methyladenine,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.01598503813147545,Low,Unvalidated,E,,0.14139027478545904,3,0.5,PubMed,2024,37739092,,Biochimica et biophysica acta. Molecular basis of disease,Dong Y; Cao X; Huang J; Hu Z; Chen C; Chen M; Long Q; Xu Z; Lv D; Rong Y; Luo S; Wang H; Deng W; Tang B,10.1016/j.bbadis.2023.166887,Melatonin inhibits fibroblast cell functions and hypertrophic scar formation by enhancing autophagy through the MT2 receptor-inhibited PI3K/Akt /mTOR signaling.,https://pubmed.ncbi.nlm.nih.gov/37739092/,,135398661,CN1C=NC(=N)C2=C1N=CN2,1,3-methyladenine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/37739092/
186,3-MA,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.01598503813147545,Low,Unvalidated,E,,0.14139027478545904,3,0.5,PubMed,2024,37739092,,Biochimica et biophysica acta. Molecular basis of disease,Dong Y; Cao X; Huang J; Hu Z; Chen C; Chen M; Long Q; Xu Z; Lv D; Rong Y; Luo S; Wang H; Deng W; Tang B,10.1016/j.bbadis.2023.166887,Melatonin inhibits fibroblast cell functions and hypertrophic scar formation by enhancing autophagy through the MT2 receptor-inhibited PI3K/Akt /mTOR signaling.,https://pubmed.ncbi.nlm.nih.gov/37739092/,,135398661,CN1C=NC(=N)C2=C1N=CN2,1,3-MA currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/37739092/
187,Antimony,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.10812331736087799,Low,Unvalidated,E,,0.1387801562845707,3,0.25,PubMed,2017,28535499,,"Cellular physiology and biochemistry : international journal of experimental cellular physiology, biochemistry, and pharmacology",Lin W; Huang W; Chen S; Lin M; Huang Q; Huang H,10.1159/000477322,The Role of 5-HTR6 in Mossy Fiber Sprouting: Activating Fyn and p-ERK1/2 in Pilocarpine-Induced Chronic Epileptic Rats.,https://pubmed.ncbi.nlm.nih.gov/28535499/,,5354495,[Sb],1,Antimony currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/28535499/
188,2-phenylmelatonin,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.010979587212204933,Low,Unvalidated,E,,0.13813673168793322,3,0.5,PubMed,2022,36150258,,European journal of medicinal chemistry,Mari M; Elisi GM; Bedini A; Lucarini S; Retini M; Lucini V; Scaglione F; Vincenzi F; Varani K; Castelli R; Mor M; Rivara S; Spadoni G,10.1016/j.ejmech.2022.114762,2-Arylmelatonin analogues: Probing the 2-phenyl binding pocket of melatonin MT1 and MT2 receptors.,https://pubmed.ncbi.nlm.nih.gov/36150258/,,4018512,CC(=O)NCCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3,1,2-phenylmelatonin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/36150258/
189,Hydrocortisone,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.0019614084158092737,Low,Unvalidated,E,,0.13627491547027604,5,0.5,PubMed,2026,41983375,,American journal of human biology : the official journal of the Human Biology Council,Gubin D; Kolomeichuk S; Danilenko K; Stefani O; Markov A; Petrov I; Voronin K; Mezhakova M; Borisenkov M; Shigabaeva A; Boldyreva J; Petrova J; Alkhimova L; Weinert D; Cornelissen G,10.1002/ajhb.70261,Population-Specific Circadian Drivers and MTNR1B Predict Arctic Morning Cortisol.,https://pubmed.ncbi.nlm.nih.gov/41983375/,,5754,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,1,Hydrocortisone currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/41983375/
190,1-amino-4-methylpiperazine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.10345988720655441,Low,Unvalidated,E,,0.13574892668426036,3,0.25,PubMed,2013,23810425,,Bioorganic & medicinal chemistry,Hayat F; Cho S; Rhim H; Indu Viswanath AN; Pae AN; Lee JY; Choo DJ; Choo HY,10.1016/j.bmc.2013.05.051,"Design and synthesis of novel series of 5-HT6 receptor ligands having indole, a central aromatic core and 1-amino-4 methyl piperazine as a positive ionizable group.",https://pubmed.ncbi.nlm.nih.gov/23810425/,,81349,CN1CCN(CC1)N,1,1-amino-4-methylpiperazine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/23810425/
191,Flumazenil,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.10152677446603775,Low,Unvalidated,E,,0.13449240340292457,3,0.25,PubMed,2014,24905144,,Neuropharmacology,Jastrzębska-Więsek M; Siwek A; Partyka A; Kubacka M; Mogilski S; Wasik A; Kołaczkowski M; Wesołowska A,10.1016/j.neuropharm.2014.05.036,"Pharmacological evaluation of the anxiolytic-like effects of EMD 386088, a partial 5-HT6 receptor agonist, in the rat elevated plus-maze and Vogel conflict tests.",https://pubmed.ncbi.nlm.nih.gov/24905144/,,3373,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,1,Flumazenil currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/24905144/
192,Oxaliplatin,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.08400486409664154,Low,Unvalidated,E,,0.13110316166281702,7,0.25,PubMed,2025,40757510,,Journal of neurochemistry,Mokhtar N; Drop M; Delay L; Rondón LJ; Costerousse L; Chapuy E; Prival L; Lamaty F; Bantreil X; Canale V; Marin P; Zajdel P; Doly S; Courteix C,10.1111/jnc.70179,5-HT6 Receptor Inverse Agonists Modulate Diabetic Neuropathic Pain in Female Rats: Evidence for 5-HT6 Receptor Constitutive Activity.,https://pubmed.ncbi.nlm.nih.gov/40757510/,,9887053,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],3,Oxaliplatin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/40757510/
192,Oxaliplatin,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.08400486409664154,Low,Unvalidated,E,,0.13110316166281702,7,0.25,PubMed + PMC,2023,36830733,PMC9953062,Biomolecules,Mokhtar N; Drop M; Jacquot F; Lamoine S; Chapuy E; Prival L; Aissouni Y; Canale V; Lamaty F; Zajdel P; Marin P; Doly S; Courteix C,10.3390/biom13020364,The Constitutive Activity of Spinal 5-HT6 Receptors Contributes to Diabetic Neuropathic Pain in Rats.,https://pubmed.ncbi.nlm.nih.gov/36830733/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9953062/,9887053,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],3,Oxaliplatin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/36830733/
192,Oxaliplatin,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.08400486409664154,Low,Unvalidated,E,,0.13110316166281702,7,0.25,PubMed,2020,32512114,,Progress in neurobiology,Martin PY; Doly S; Hamieh AM; Chapuy E; Canale V; Drop M; Chaumont-Dubel S; Bantreil X; Lamaty F; Bojarski AJ; Zajdel P; Eschalier A; Marin P; Courteix C,10.1016/j.pneurobio.2020.101846,mTOR activation by constitutively active serotonin6 receptors as new paradigm in neuropathic pain and its treatment.,https://pubmed.ncbi.nlm.nih.gov/32512114/,,9887053,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],3,Oxaliplatin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/32512114/
193,dehydroacetic acid,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.006209161132574081,Low,Unvalidated,E,,0.13103595473617316,1,0.5,PubMed,2023,37334912,,Food & function,Chang CH; Wu HC; Hsieh YR; Lai WD; Tung TH; Huang JJ; Kao WY; Huang SY,10.1039/d3fo01452e,Modulatory effect of n-3 polyunsaturated fatty acids on depressive-like behaviors in rats with chronic sleep deprivation: potential involvement of melatonin receptor pathway and brain lipidome.,https://pubmed.ncbi.nlm.nih.gov/37334912/,,122903,CC1=CC(=O)C(C(=O)O1)C(=O)C,1,dehydroacetic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/37334912/
194,Dimethyl Sulfoxide,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.09143885225057602,Low,Unvalidated,E,,0.12793525396287442,3,0.25,PubMed,2017,28535499,,"Cellular physiology and biochemistry : international journal of experimental cellular physiology, biochemistry, and pharmacology",Lin W; Huang W; Chen S; Lin M; Huang Q; Huang H,10.1159/000477322,The Role of 5-HTR6 in Mossy Fiber Sprouting: Activating Fyn and p-ERK1/2 in Pilocarpine-Induced Chronic Epileptic Rats.,https://pubmed.ncbi.nlm.nih.gov/28535499/,,679,CS(=O)C,1,Dimethyl Sulfoxide currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/28535499/
195,PCPA,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.08701536804437637,Low,Unvalidated,E,,0.12505998922884465,3,0.25,PubMed,2013,25287308,,Acta neuropsychiatrica,Masuda T; Nishikawa H; Inoue T; Toda H; Nakagawa S; Boku S; Koyama T,10.1111/j.1601-5215.2012.00669.x,"5-HT depletion, but not 5-HT1A antagonist, prevents the anxiolytic-like effect of citalopram in rat contextual conditioned fear stress model.",https://pubmed.ncbi.nlm.nih.gov/25287308/,,26229,C1=CC(=CC=C1OCC(=O)O)Cl,1,PCPA currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/25287308/
196,azasetron,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.08650144189596176,Low,Unvalidated,E,,0.12472593723237516,3,0.25,PubMed,2015,25932719,,Behavioural pharmacology,Hasebe S; Ago Y; Nishiyama S; Oka S; Hashimoto H; Takuma K; Matsuda T,10.1097/FBP.0000000000000140,Pharmacological profile of encounter-induced hyperactivity in isolation-reared mice.,https://pubmed.ncbi.nlm.nih.gov/25932719/,,2264,CN1C(=O)COC2=C(C=C(C=C21)Cl)C(=O)NC3CN4CCC3CC4,1,azasetron currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/25932719/
197,Oxidopamine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.017821574583649635,Low,Unvalidated,E,,0.12408402347937227,25,0.25,PubMed,2021,33439019,,Journal of medicinal chemistry,Vanda D; Canale V; Chaumont-Dubel S; Kurczab R; Satała G; Koczurkiewicz-Adamczyk P; Krawczyk M; Pietruś W; Blicharz K; Pękala E; Bojarski AJ; Popik P; Marin P; Soural M; Zajdel P,10.1021/acs.jmedchem.0c02009,Imidazopyridine-Based 5-HT6 Receptor Neutral Antagonists: Impact of N1-Benzyl and N1-Phenylsulfonyl Fragments on Different Receptor Conformational States.,https://pubmed.ncbi.nlm.nih.gov/33439019/,,4624,C1=C(C(=CC(=C1O)O)O)CCN,5,Oxidopamine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/33439019/
197,Oxidopamine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.017821574583649635,Low,Unvalidated,E,,0.12408402347937227,25,0.25,PubMed,2020,32853642,,Brain research,Li L; Hui Y; Wu Z; Qiao H; Guo F; Ma B; Zhang Q,10.1016/j.brainres.2020.147072,Activation and blockade of 5-HT6 receptor in the medial septum-diagonal band recover working memory in the hemiparkinsonian rats.,https://pubmed.ncbi.nlm.nih.gov/32853642/,,4624,C1=C(C(=CC(=C1O)O)O)CCN,5,Oxidopamine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/32853642/
197,Oxidopamine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.017821574583649635,Low,Unvalidated,E,,0.12408402347937227,25,0.25,PubMed,2018,29778944,,Neuropharmacology,Sun YN; Yao L; Li LB; Wang Y; Du CX; Guo Y; Liu J,10.1016/j.neuropharm.2018.05.016,Activation and blockade of basolateral amygdala 5-HT6 receptor produce anxiolytic-like behaviors in an experimental model of Parkinson's disease.,https://pubmed.ncbi.nlm.nih.gov/29778944/,,4624,C1=C(C(=CC(=C1O)O)O)CCN,5,Oxidopamine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/29778944/
197,Oxidopamine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.017821574583649635,Low,Unvalidated,E,,0.12408402347937227,25,0.25,PubMed,2016,27616337,,Brain research,Liu KC; Li JY; Xie W; Li LB; Zhang J; Du CX; Zhang YM; Tan HH; Wang HS; Zhang L,10.1016/j.brainres.2016.09.009,Activation and blockade of serotonin6 receptors in the dorsal hippocampus enhance T maze and hole-board performance in a unilateral 6-hydroxydopamine rat model of Parkinson's disease.,https://pubmed.ncbi.nlm.nih.gov/27616337/,,4624,C1=C(C(=CC(=C1O)O)O)CCN,5,Oxidopamine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/27616337/
197,Oxidopamine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.017821574583649635,Low,Unvalidated,E,,0.12408402347937227,25,0.25,PubMed,2016,27424103,,Neuropharmacology,Zhang YM; Zhang L; Wang Y; Sun YN; Guo Y; Du CX; Zhang J; Yao L; Yu SQ; Liu J,10.1016/j.neuropharm.2016.07.014,Activation and blockade of prelimbic 5-HT6 receptors produce different effects on depressive-like behaviors in unilateral 6-hydroxydopamine-induced Parkinson's rats.,https://pubmed.ncbi.nlm.nih.gov/27424103/,,4624,C1=C(C(=CC(=C1O)O)O)CCN,5,Oxidopamine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/27424103/
198,AVN-322,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.08132769912481308,Low,Direct receptor evidence,C,AVN-322 is a Safe Orally Bio-Available Potent and Highly Selective Antagonist of 5-HT6R with Demonstrated Ability to Improve Impaired Memory in Animal Models.,0.12136300443112852,3,0.25,PubMed,2017,27829340,,Current Alzheimer research,Ivachtchenko AV; Ivanenkov YA; Veselov MS; Okun IM,10.2174/1567205013666161108105005,AVN-322 is a Safe Orally Bio-Available Potent and Highly Selective Antagonist of 5-HT6R with Demonstrated Ability to Improve Impaired Memory in Animal Models.,https://pubmed.ncbi.nlm.nih.gov/27829340/,,135905417,CNC1=NN2C3=C(CN(CC3)C)C=NC2=C1S(=O)(=O)C4=CC=CC=C4.Cl,1,AVN-322 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/27829340/
199,Sulfur Dioxide,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.08026039600372314,Low,Unvalidated,E,,0.12066925740242004,3,0.25,PubMed,2019,31229876,,European journal of medicinal chemistry,Ali W; Więcek M; Łażewska D; Kurczab R; Jastrzębska-Więsek M; Satała G; Kucwaj-Brysz K; Lubelska A; Głuch-Lutwin M; Mordyl B; Siwek A; Nasim MJ; Partyka A; Sudoł S; Latacz G; Wesołowska A; Kieć-Kononowicz K; Handzlik J,10.1016/j.ejmech.2019.06.022,"Synthesis and computer-aided SAR studies for derivatives of phenoxyalkyl-1,3,5-triazine as the new potent ligands for serotonin receptors 5-HT6.",https://pubmed.ncbi.nlm.nih.gov/31229876/,,1119,O=S=O,1,Sulfur Dioxide currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/31229876/
200,coumarin,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.07415731996297836,Low,Unvalidated,E,,0.11670225797593595,3,0.25,PubMed,2025,38204222,,Current computer-aided drug design,Vediappan P; Arumugam M; Natarajan R,10.2174/0115734099282836231212064925,"In-silico Design, ADMET Screening, Prime MM-GBSA Binding Free Energy Calculation and MD Simulation of Some Novel Phenothiazines as 5HT6R Antagonists Targeting Alzheimer's Disease.",https://pubmed.ncbi.nlm.nih.gov/38204222/,,323,C1=CC=C2C(=C1)C=CC(=O)O2,1,coumarin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/38204222/
